gene	sym	Variance
ENSG00000260837	RP11-434B12.1	0.00449869637876021
ENSG00000260851	RP11-403P17.5	0.000143189142734364
ENSG00000260852	FBXL19-AS1	0.00333327278712018
ENSG00000260853	RP11-264B17.2	0.00142008108312957
ENSG00000260855	RP11-439E19.10	0.000364593073713536
ENSG00000260861	RP4-576H24.4	0.000126561652085457
ENSG00000260876	LINC01229	0.000285471618748358
ENSG00000260879	RP11-483I13.5	0.0102508615727464
ENSG00000260884	AC009120.5	0.000288016184421793
ENSG00000260886	TAT-AS1	0.00425912837556707
ENSG00000260896	PRCAT47	0.000358363711825712
ENSG00000260898	ADPGK-AS1	0.00247035220943172
ENSG00000260903	XKR7	0.000131776085599025
ENSG00000260905	RP11-105C19.1	0.00211389396687471
ENSG00000260907	AC008088.4	0.00118185656328538
ENSG00000260910	LINC00565	0.00186291306662886
ENSG00000260911	RP11-196G11.2	0.00371548669079203
ENSG00000260913	LINC01254	0.000167265436602329
ENSG00000260916	CCPG1	0.12748352035577
ENSG00000260923	AC137934.1	0.0215723808790351
ENSG00000260924	LINC01311	0.0135467162386307
ENSG00000260927	RP11-459F6.3	0.00081861492111125
ENSG00000260929	RP11-327F22.1	0.000472395797495268
ENSG00000260932	RP11-483P21.6	0.000215713379634383
ENSG00000260934	CTA-363E6.7	0.000260114309250329
ENSG00000260942	CAPN10-AS1	0.0302463253983387
ENSG00000260943	RP11-476D10.1	0.000545107181928704
ENSG00000260947	RP11-384P7.7	0.000873798801145402
ENSG00000260955	RP11-30L15.6	0.000681212226406581
ENSG00000260973	RP11-105C19.2	0.000111454522646028
ENSG00000260977	RP11-333I13.1	0.00220311171226247
ENSG00000260978	MKRN3-AS1	0.000115825036641583
ENSG00000260979	RP11-77H9.8	0.0062468782345616
ENSG00000260986	RP11-854K16.3	0.000340150058071328
ENSG00000260988	RP11-285A1.1	0.000689306323264256
ENSG00000260992	DOCK9-AS2	0.0106190565736337
ENSG00000261000	RP11-534L20.5	0.00213471209157648
ENSG00000261008	LINC01572	0.00310163762915064
ENSG00000261019	RP11-111K18.2	0.000182828014002629
ENSG00000261024	GS1-279B7.1	0.000154078887128279
ENSG00000261025	RP11-84D1.2	0.000638305721162203
ENSG00000261030	RP11-791M20.1	0.000515437809639478
ENSG00000261033	RP11-209D14.2	0.00044235900655727
ENSG00000261052	SULT1A3	0.0246687332612371
ENSG00000261055	RP11-195M16.3	8.68000247568397e-05
ENSG00000261064	RP11-1000B6.3	0.125188872782366
ENSG00000261068	RP11-7K24.3	0.00094303179748229
ENSG00000261071	RP1-223E5.4	0.00409313680577875
ENSG00000261079	RP11-252A24.3	0.00415253069707812
ENSG00000261080	RP1-166H4.2	0.000366825758141775
ENSG00000261082	LINC01228	0.000259153751799224
ENSG00000261087	KB-1460A1.5	0.00500465010061406
ENSG00000261093	CTD-3126B10.1	0.000947642021829868
ENSG00000261097	LINC00563	0.00131595277530215
ENSG00000261098	RP11-819C21.1	0.0322658649967896
ENSG00000261105	LMO7-AS1	0.00166131555813044
ENSG00000261113	RP11-141O15.1	0.000379254416630206
ENSG00000261115	TMEM178B	0.000169049510935266
ENSG00000261118	RP11-104N10.1	0.00602070509190691
ENSG00000261121	RP11-496D24.2	0.000114050621750767
ENSG00000261126	RP11-795F19.1	0.00225635842253777
ENSG00000261135	RP4-798A10.7	0.00700273580815218
ENSG00000261136	RP11-37C7.3	0.00366452969305567
ENSG00000261140	RP11-20I23.6	0.00297177918564698
ENSG00000261141	RP11-303E16.5	0.00254388504998633
ENSG00000261147	RP11-697E2.6	0.00110518453065077
ENSG00000261150	EPPK1	0.00369511350204298
ENSG00000261158	CTD-2583P5.3	0.00101745071886751
ENSG00000261159	RP11-723O4.9	0.000640640078727093
ENSG00000261172	RP11-356C4.5	0.00045408636497427
ENSG00000261173	RP11-169E6.1	0.00152455988920674
ENSG00000261177	RP11-805I24.1	0.00173033509154631
ENSG00000261183	RP11-532F12.5	0.00890499728218446
ENSG00000261186	RP11-341N2.1	0.000583428920834364
ENSG00000261187	RP11-1007O24.2	0.00277716942663013
ENSG00000261188	CTA-445C9.14	0.0075231631635451
ENSG00000261189	RP3-512B11.3	0.000227365283340492
ENSG00000261200	RP11-989E6.10	0.00627616919993911
ENSG00000261202	RP3-496C20.1	0.000107705573573468
ENSG00000261207	LA16c-361A3.3	0.00025605122974948
ENSG00000261211	RP1-80N2.3	0.000323722846633551
ENSG00000261216	RP11-166B2.5	0.0124904683425337
ENSG00000261218	RP11-960L18.1	0.015238754117457
ENSG00000261219	RP11-344A16.2	0.00168205512648563
ENSG00000261220	RP11-629O1.2	0.0304853196413566
ENSG00000261221	ZNF865	0.0409964390472786
ENSG00000261222	CTD-2006K23.1	0.0257538950448942
ENSG00000261229	RP11-38G5.4	0.000448864825703516
ENSG00000261235	RP11-510J16.5	0.00365014535955952
ENSG00000261236	BOP1	0.0873849495880321
ENSG00000261242	CTD-2302E22.4	0.00197778334474508
ENSG00000261248	AC009120.10	0.0106119106883031
ENSG00000261251	RP3-388M5.9	0.000921575151294205
ENSG00000261253	AC137932.6	0.000833900878129199
ENSG00000261294	RP11-616M22.3	0.000512880838516189
ENSG00000261302	RP11-343H19.1	0.000254264160726797
ENSG00000261312	AC002550.5	0.00028666134360637
ENSG00000261326	LINC01355	0.0267423631662857
ENSG00000261327	RP11-863P13.3	0.000744214011499478
ENSG00000261329	CTD-2049O4.1	0.000160758650799787
ENSG00000261332	RP11-297C4.1	0.000147176498716579
ENSG00000261335	RP11-318A15.2	0.00234225453319471
ENSG00000261341	CTD-2568A17.1	0.000284749064160087
ENSG00000261346	RP11-297C4.2	0.00106084780508755
ENSG00000261351	CTD-3185P2.1	0.0222391884375676
ENSG00000261353	CTA-14H9.5	0.00725875115267079
ENSG00000261359	PYCARD-AS1	0.0264186658266637
ENSG00000261360	CTD-2165H16.4	0.00218356378247762
ENSG00000261366	MANEA-AS1	0.0682526242050688
ENSG00000261367	RP11-455F5.4	0.00190834270428483
ENSG00000261371	PECAM1	0.20864542549975
ENSG00000261373	VPS9D1-AS1	0.00129890332335346
ENSG00000261386	CTD-2012K14.6	0.0144321040898062
ENSG00000261390	MAFTRR	0.000937789210274388
ENSG00000261396	CTD-2012K14.2	0.000274630663781594
ENSG00000261399	LA16c-329F2.1	0.000164379602521837
ENSG00000261404	AC009120.4	0.000224225751696643
ENSG00000261407	RP11-326A19.3	0.000593819106860485
ENSG00000261408	TEN1-CDK3	0.000316641580151443
ENSG00000261411	RP11-268G13.1	0.000299465039330869
ENSG00000261416	RP11-455F5.5	0.0505471635558149
ENSG00000261420	RP1-168L15.5	0.00302926638727369
ENSG00000261423	RP11-1007O24.3	0.0040719752067878
ENSG00000261428	RP11-16P6.1	0.000973558549101366
ENSG00000261431	RP4-616B8.4	0.000999511998898536
ENSG00000261433	CTC-297N7.1	0.00106960987983608
ENSG00000261437	RP11-22C11.2	0.000882082086661791
ENSG00000261441	RP11-217B1.2	0.00216019152216276
ENSG00000261447	RP11-109D9.4	9.85631930358104e-05
ENSG00000261448	CTD-2576D5.4	0.0100578392509317
ENSG00000261449	RP11-589C21.5	0.0024227313797508
ENSG00000261455	LINC01003	0.0984946016930155
ENSG00000261456	TUBB8	0.00141405923298481
ENSG00000261460	RP11-106M3.3	0.00129727370416159
ENSG00000261465	RP11-626G11.5	0.000290824957221423
ENSG00000261467	RP11-731K22.1	4.51075691207137e-05
ENSG00000261471	RP11-61F12.1	6.37614998886246e-05
ENSG00000261474	RP11-452L6.1	0.0190585956170136
ENSG00000261480	RP11-578F21.6	0.000405244560816854
ENSG00000261485	PAN3-AS1	0.00382528921804518
ENSG00000261488	RP11-757F18.5	0.000141893634222814
ENSG00000261504	RP11-317P15.4	0.0004126275581902
ENSG00000261505	LA16c-358B7.3	0.0224839787891556
ENSG00000261512	RP11-46D6.1	0.00299178791019758
ENSG00000261514	RP11-527L4.2	0.00255683971129929
ENSG00000261519	RP11-403P17.4	0.00112352189491196
ENSG00000261526	CTB-31O20.2	0.119328813496399
ENSG00000261541	RP11-626K17.3	0.0011727788906233
ENSG00000261542	RP11-16E18.3	0.00282594205929396
ENSG00000261546	CTD-2555A7.3	0.000411268473472086
ENSG00000261552	RP11-264B17.5	0.0012885932756281
ENSG00000261568	RP11-524C21.2	0.000124096164878482
ENSG00000261570	RP11-744I24.2	0.000185598247298566
ENSG00000261573	RP11-553K8.5	7.36921025621361e-05
ENSG00000261582	RP4-614O4.11	0.000173071180751511
ENSG00000261584	RP11-457M11.5	0.00705290826928795
ENSG00000261586	RP11-923I11.6	0.000921428333019557
ENSG00000261587	TMEM249	0.000265180468120062
ENSG00000261592	RP11-178L8.3	0.000367165607752439
ENSG00000261594	TPBGL	0.000783159186908579
ENSG00000261602	CTD-2033A16.1	0.000790418031069788
ENSG00000261604	CTD-2636A23.2	0.000361121398787156
ENSG00000261609	GAN	0.0592887355428707
ENSG00000261610	AP000265.1	0.000201419623680327
ENSG00000261611	AC010547.9	7.41703751643399e-05
ENSG00000261613	RP11-20I23.13	0.00465910991925412
ENSG00000261617	RP11-243A14.1	0.000188275079336631
ENSG00000261618	RP11-79H23.3	7.64505317045013e-05
ENSG00000261630	RP11-357N13.3	0.00103889064086549
ENSG00000261634	RP11-352D13.6	0.000442374764841155
ENSG00000261641	LA16c-390E6.5	0.00155283169550931
ENSG00000261644	RP11-327F22.2	0.00805417914002621
ENSG00000261652	C15orf65	0.00332601491211841
ENSG00000261653	RP11-21L1.1	0.00128087897741741
ENSG00000261663	RP11-304L19.11	0.00132129422382377
ENSG00000261664	TTC39A-AS1	0.000512242847125731
ENSG00000261668	RP11-50D9.3	0.000169127116253342
ENSG00000261669	CTD-2515A14.1	0.0130790154846432
ENSG00000261670	RP11-1C8.5	0.00013695152963382
ENSG00000261671	RP11-573G6.6	0.000491616895973629
ENSG00000261684	RP11-265N6.1	0.00348156590310441
ENSG00000261685	RP11-401P9.4	0.000209307295572982
ENSG00000261687	RP11-473C18.3	0.000702265632706834
ENSG00000261693	RP13-467H17.1	0.000765693656778449
ENSG00000261717	RP11-77K12.1	0.000219287970040155
ENSG00000261729	GS1-204I12.4	0.000331708846495585
ENSG00000261732	LA16c-431H6.6	0.0160106909507804
ENSG00000261734	RP11-669C19.1	0.000695538862148671
ENSG00000261737	RP4-612B15.3	0.0139735337842967
ENSG00000261739	GOLGA8S	0.000180167387074689
ENSG00000261740	RP11-345J4.5	0.0227844698215727
ENSG00000261744	RP11-21B21.4	0.000496010060782518
ENSG00000261751	RP11-305A4.3	0.000204983848590058
ENSG00000261754	CTC-523E23.1	0.000732263400198554
ENSG00000261758	RP11-102M11.2	0.00103669100161961
ENSG00000261759	RP11-626G11.3	0.0012012226481028
ENSG00000261763	RP11-442N1.2	0.000131926293720654
ENSG00000261766	RP11-22P6.2	0.0480387500947781
ENSG00000261770	CTC-459F4.1	0.00378877627393485
ENSG00000261775	RP11-10O17.3	0.000339416741341407
ENSG00000261779	RP11-69H7.3	5.10261904371727e-05
ENSG00000261786	RP4-555D20.2	0.00035207684153609
ENSG00000261789	RP11-709D24.5	0.000260188050843861
ENSG00000261794	GOLGA8H	0.000223243778639648
ENSG00000261798	RP1-118J21.25	0.00233116145936965
ENSG00000261801	LOXL1-AS1	0.0220485244850222
ENSG00000261804	RP11-44F14.2	0.000752432700654714
ENSG00000261816	RP11-863P13.2	0.000866658198176819
ENSG00000261822	RP11-265N6.2	0.00216370023240842
ENSG00000261824	LINC00662	0.0838765249229596
ENSG00000261826	RP11-691G17.1	4.61923553286396e-05
ENSG00000261832	RP11-435I10.4	0.00413841794942359
ENSG00000261838	RP11-303E16.6	0.000321160094518809
ENSG00000261839	RP1-265C24.8	0.000311153465494037
ENSG00000261840	RP11-146F11.1	0.0161687555851408
ENSG00000261842	RP11-143I21.1	0.000158498781783259
ENSG00000261845	RP13-638C3.4	0.00292696494245166
ENSG00000261848	CTD-2309O5.3	0.000308754800860775
ENSG00000261857	MIA	0.000239385998750173
ENSG00000261872	RP5-867C24.5	0.000139410697927816
ENSG00000261879	RP11-333E1.1	0.012883536031514
ENSG00000261884	CTC-479C5.12	0.115291852494956
ENSG00000261886	RP11-63A1.1	0.000355456749620165
ENSG00000261888	AC144831.1	0.00281421080352238
ENSG00000261889	RP11-473M20.16	0.0209028412405451
ENSG00000261898	RP11-314A20.5	4.56905077034521e-05
ENSG00000261915	RP11-542C16.2	0.000414353303488053
ENSG00000261924	CTD-2561B21.5	0.00123627582406054
ENSG00000261934	PCDHGA9	0.000129197585262693
ENSG00000261949	GFY	0.000263494991329886
ENSG00000261971	MMP25-AS1	0.120206618270258
ENSG00000261996	CTC-281F24.1	0.00107582395670811
ENSG00000261997	RP11-212I21.4	0.00513180664891627
ENSG00000262001	DLGAP1-AS2	0.00582772573635933
ENSG00000262020	RP11-66H6.3	0.0116569150583372
ENSG00000262039	RP11-81K2.1	0.000171218783023136
ENSG00000262049	RP13-1032I1.7	0.081090009666981
ENSG00000262050	RP11-74E22.3	0.00475558410530705
ENSG00000262079	RP11-515O17.3	0.000633628711352053
ENSG00000262089	RP11-589P10.5	0.0210305490938008
ENSG00000262097	CTD-2135D7.5	0.00111911495564955
ENSG00000262117	BCAR4	0.000358976139579273
ENSG00000262136	CTD-2033A16.3	0.00139091116459339
ENSG00000262151	RP11-876N24.2	0.00194335523054857
ENSG00000262155	RP11-266L9.5	0.00196360091429519
ENSG00000262160	RP11-96D1.11	0.00118725658045535
ENSG00000262165	RP11-81A22.5	0.00474151914169671
ENSG00000262180	OCLM	0.000636347857973278
ENSG00000262188	RP11-353N14.4	0.000205373829891496
ENSG00000262202	RP11-160E2.6	0.0382406996723157
ENSG00000262211	CTD-2031P19.5	0.016737972676469
ENSG00000262222	RP11-876N24.4	0.00477030595115943
ENSG00000262227	RP5-1050D4.5	0.000981604071770451
ENSG00000262228	RP11-676J12.4	0.00193177413706707
ENSG00000262246	CORO7	0.172285471263353
ENSG00000262292	RP11-160E2.11	0.0032552766372156
ENSG00000262298	RP5-1107A17.3	0.000463240474245013
ENSG00000262304	RP11-235E17.2	0.00115641639097561
ENSG00000262312	LA16c-390H2.4	0.00713209362902489
ENSG00000262319	CTC-457L16.2	0.000900269868788799
ENSG00000262332	RP11-517A5.7	0.000315100013159197
ENSG00000262370	RP11-473M20.9	0.015212717652309
ENSG00000262372	RP11-669E14.6	0.00619935870090529
ENSG00000262412	RP11-85G18.6	0.000308397423216151
ENSG00000262413	RP11-498C9.3	0.00598642504457857
ENSG00000262420	RP11-490O6.2	0.008595465287949
ENSG00000262429	RP5-1050D4.3	0.0037876874475386
ENSG00000262454	MIR193BHG	0.000346843119140256
ENSG00000262468	LINC01569	0.0115465991497651
ENSG00000262477	AC021224.1	0.00153582974347991
ENSG00000262481	TMEM256-PLSCR3	0.000227627666966054
ENSG00000262482	LA16c-321D4.2	0.000663263511289138
ENSG00000262484	CCER2	0.00147431663126229
ENSG00000262521	AJ003147.8	0.000430274416844664
ENSG00000262528	LA16c-349E10.1	0.00041469980429723
ENSG00000262533	RP11-667K14.4	0.000943956445833703
ENSG00000262580	RP11-334C17.5	0.0155202419284055
ENSG00000262585	RP11-353N14.5	0.000112845643545733
ENSG00000262621	LA16c-306E5.2	0.00616521376016825
ENSG00000262655	SPON1	0.0473916743844251
ENSG00000262663	RP11-497H17.1	0.000236221457627794
ENSG00000262664	OVCA2	0.000277342734306558
ENSG00000262668	AJ003147.9	0.000309410604968336
ENSG00000262678	RP5-1050D4.4	0.000621026593242915
ENSG00000262686	GLIS2-AS1	0.000413251837440587
ENSG00000262692	CTD-3195I5.3	0.000974674598267005
ENSG00000262693	RP11-46I8.3	9.32858435913103e-05
ENSG00000262714	RP11-44F14.8	0.00288680246563315
ENSG00000262728	RP11-1000B6.8	0.00456405905377062
ENSG00000262730	RP11-1099M24.7	0.00016385833569774
ENSG00000262732	CTD-2135D7.2	0.000354832726497561
ENSG00000262772	RP11-353N14.2	9.45615205669567e-05
ENSG00000262777	RP11-818O24.3	0.00276468829096092
ENSG00000262791	RP11-961A15.1	9.6842441175734e-05
ENSG00000262810	RP11-667K14.5	0.000581452391781955
ENSG00000262814	MRPL12	0.178210997664243
ENSG00000262815	RP11-565F19.4	4.28278314124391e-05
ENSG00000262823	RP13-580F15.2	0.0277215934325255
ENSG00000262831	RP11-498C9.2	0.000887648843074277
ENSG00000262833	RP11-28G8.1	0.00095548719841243
ENSG00000262848	RP11-517A5.5	0.000371685147461006
ENSG00000262873	CTD-2561B21.11	0.00596723173319738
ENSG00000262874	C19orf84	0.00217152012260483
ENSG00000262877	RP11-1055B8.4	0.00191664444665289
ENSG00000262884	CTD-3060P21.1	0.00306285712977379
ENSG00000262899	LA16c-360H6.3	0.00120739694420037
ENSG00000262903	RP11-235E17.6	0.000110565345309209
ENSG00000262919	FAM58A	0.138864774235303
ENSG00000262967	RP11-294J22.6	0.0928507620447061
ENSG00000262999	CTD-3088G3.6	0.000816900238728887
ENSG00000263001	GTF2I	0.246527883701083
ENSG00000263002	ZNF234	0.0391654511403295
ENSG00000263004	RP11-166P13.3	0.0170523992166208
ENSG00000263015	RP5-1029F21.3	0.000570738358080395
ENSG00000263033	RP11-396B14.2	0.000857605374080393
ENSG00000263050	RP11-667K14.3	7.75466882053465e-05
ENSG00000263051	RP11-565F19.3	0.000447461716811945
ENSG00000263063	RP11-388C12.1	0.000455047140789237
ENSG00000263069	CTD-2047H16.4	0.00954804578014444
ENSG00000263072	ZNF213-AS1	0.0654787942882602
ENSG00000263080	RP11-485G7.5	0.00109915184216414
ENSG00000263081	AC004878.8	0.000241571793903557
ENSG00000263082	CTD-2034I21.2	0.000134752579318162
ENSG00000263089	RP11-166P13.4	0.0350411072697241
ENSG00000263096	RP11-515O17.2	0.000117232634783447
ENSG00000263105	RP11-95P2.3	0.000544077409648162
ENSG00000263126	CTC-479C5.10	0.000604810067432523
ENSG00000263155	MYZAP	0.014270846897757
ENSG00000263164	RP11-333E1.2	3.95434223783942e-05
ENSG00000263165	RP11-810M2.2	0.000109889145373067
ENSG00000263218	CTD-2561B21.7	0.000947710387826926
ENSG00000263220	RP11-420A6.2	0.00553105784237871
ENSG00000263257	RP11-65J21.4	0.000171573976242472
ENSG00000263264	CTB-133G6.1	0.0761221203309411
ENSG00000263272	CTC-524C5.2	0.0257575903198981
ENSG00000263280	LA16c-325D7.2	0.00125099385555235
ENSG00000263293	THCAT158	0.000496557426279433
ENSG00000263307	RP11-166B2.8	0.0015910846002055
ENSG00000263327	TAPT1-AS1	0.00341919816381686
ENSG00000263331	CTC-508F8.1	0.00232918183005412
ENSG00000263335	AF001548.5	0.00776857371851923
ENSG00000263345	RP1-59D14.5	0.000205785654812823
ENSG00000263353	PPIAL4A	0.000806487081925119
ENSG00000263370	RP11-68I3.5	9.97285772321418e-05
ENSG00000263393	RP11-53I6.4	0.00462327129413189
ENSG00000263394	RP11-160E2.19	0.00255357291874685
ENSG00000263400	TMEM220-AS1	0.0071272664181677
ENSG00000263417	GTSCR1	0.0254988289282767
ENSG00000263424	CTD-2541J13.2	0.000101652490017467
ENSG00000263465	SRSF8	0.448572751184351
ENSG00000263466	RP1-56K13.2	0.00107502159310229
ENSG00000263470	RP11-160O5.1	0.00386951019144257
ENSG00000263477	RP11-338L22.2	0.000971570364202141
ENSG00000263508	RP11-963H4.3	0.000156961104740813
ENSG00000263513	FAM72C	0.000616031860293364
ENSG00000263528	IKBKE	0.0875257563515858
ENSG00000263531	RP13-753N3.1	0.0121941775691568
ENSG00000263590	RP11-403I13.7	0.00417826312701419
ENSG00000263603	CTD-2349P21.5	0.000475590654600343
ENSG00000263612	AF186192.6	0.000269999171132942
ENSG00000263627	PPP4R1-AS1	0.000311566694109345
ENSG00000263639	MSMB	0.000375277063493791
ENSG00000263655	RP11-25L3.3	0.000158933994191761
ENSG00000263657	RP11-82O19.1	0.00042687369027676
ENSG00000263667	RP3-416J7.4	0.000119978675584048
ENSG00000263683	RP4-777O23.1	0.00228289415365796
ENSG00000263708	RP11-85B7.4	0.000520379699078045
ENSG00000263715	CRHR1	0.00922226907736448
ENSG00000263724	DLGAP1-AS3	0.000174382862821574
ENSG00000263731	RP11-498C9.15	0.0136607771579209
ENSG00000263753	LINC00667	0.175924071879171
ENSG00000263756	XXbac-BPG181M17.6	0.000554772475027689
ENSG00000263766	RP11-580I16.2	0.00441951975303932
ENSG00000263787	RP11-456D7.1	0.00682716996647511
ENSG00000263809	RP11-849F2.7	0.0050561938875602
ENSG00000263812	LINC00908	0.00014251297534095
ENSG00000263823	RP11-326K13.4	0.00584527863487988
ENSG00000263826	RP11-573D15.9	0.00249284259386671
ENSG00000263843	RP11-649A18.12	0.00341721029682927
ENSG00000263847	RP11-143J12.3	0.00359484301380988
ENSG00000263859	RP11-498C9.16	0.00044667874670549
ENSG00000263874	LINC00672	0.0278231359692387
ENSG00000263884	RP11-705O1.8	0.00247141794710375
ENSG00000263893	CTD-3010D24.3	7.23549772872347e-05
ENSG00000263924	RP11-210K20.2	0.001463106529432
ENSG00000263956	NBPF11	0.0237859222393361
ENSG00000263958	RP11-676J15.1	0.00441705986715618
ENSG00000263961	C1orf186	0.0175338884142175
ENSG00000263986	RP11-746M1.1	0.000464990215058728
ENSG00000263990	CTC-542B22.2	0.000118440083030677
ENSG00000264019	RP11-6N17.6	0.00106468103049423
ENSG00000264023	RP11-728E14.2	0.000155209050778752
ENSG00000264031	ABHD15-AS1	0.000409212802961774
ENSG00000264044	RP11-192H23.7	0.000136035998367808
ENSG00000264078	RP11-73M7.9	0.000144610972909034
ENSG00000264083	RP11-227G15.9	0.000210336318808357
ENSG00000264107	RP11-848P1.5	0.000437019324454149
ENSG00000264112	RP11-159D12.2	0.0155628187372363
ENSG00000264125	RP11-354P11.4	0.000157880783367495
ENSG00000264207	RP11-196G18.23	0.00608531978631317
ENSG00000264212	RP11-94B19.3	0.000522277165364738
ENSG00000264230	ANXA8L1	0.000108722253833406
ENSG00000264235	RP13-270P17.1	0.00157704614890724
ENSG00000264247	LINC00909	0.0693946073973532
ENSG00000264254	CTD-3096M3.1	0.000640415342113887
ENSG00000264270	RP11-474I11.7	0.000158933994191761
ENSG00000264272	CTD-2514K5.4	0.000358746262746152
ENSG00000264278	RP11-162A12.2	0.0108877996621753
ENSG00000264304	RP11-20B24.7	0.000576039159613707
ENSG00000264324	RP11-287D1.3	0.00067512659997245
ENSG00000264339	RP11-769O8.2	0.00311103055830471
ENSG00000264340	RP11-231E4.3	0.000198767581871972
ENSG00000264343	NOTCH2NL	0.0280415648728876
ENSG00000264364	DYNLL2	0.104878246309358
ENSG00000264365	RP11-621L6.2	9.85631930358104e-05
ENSG00000264404	LINC00864	0.000389250905667733
ENSG00000264443	RP4-594I10.3	0.188903735942118
ENSG00000264448	RP3-388N13.5	0.00026583802192715
ENSG00000264451	RP11-433M22.2	0.00035528472612511
ENSG00000264464	RP11-110H1.8	9.094027388443e-05
ENSG00000264491	RP11-349A8.3	0.000310421307901458
ENSG00000264522	OTUD7B	0.0270365894021156
ENSG00000264548	RP13-516M14.2	0.0010324285564638
ENSG00000264569	RP13-650J16.1	0.0036673637087938
ENSG00000264575	LINC00526	0.0288139975627202
ENSG00000264577	AC010761.8	0.0167492952044912
ENSG00000264659	CTD-2006K23.2	0.00023672533183284
ENSG00000264660	RP11-381P6.1	0.000628626814308772
ENSG00000264666	RP11-524F11.2	0.000527093530635302
ENSG00000264672	SEPT4-AS1	0.00123001938576936
ENSG00000264695	RP11-178F10.2	0.000289941017029045
ENSG00000264707	L3MBTL4-AS1	0.000126138122822513
ENSG00000264735	RP11-498C9.17	0.00021424985762929
ENSG00000264739	RP11-138I1.2	0.00258987983865387
ENSG00000264745	TTC39C-AS1	0.052977110657204
ENSG00000264808	RP11-802D6.1	0.000761112271244392
ENSG00000264829	RP11-474I11.8	0.000251588895155792
ENSG00000264937	AC100830.5	0.0039814873606834
ENSG00000264954	PRR29-AS1	0.00295436138103871
ENSG00000264968	RP11-387H17.4	0.000394920251632806
ENSG00000265000	RP11-453A12.1	0.000267493785995205
ENSG00000265008	RP11-53I6.3	0.0118630792500073
ENSG00000265055	AC145343.2	7.11559177614725e-05
ENSG00000265073	AC010761.6	0.000281403809210366
ENSG00000265091	RP11-835E18.5	0.000550073708508312
ENSG00000265100	RP11-147L13.2	0.00390492243540024
ENSG00000265118	CTD-2370N5.3	5.77170071182345e-05
ENSG00000265139	RP11-227G15.2	0.000192855826062379
ENSG00000265148	BZRAP1-AS1	0.113814729525834
ENSG00000265168	RP11-192H23.5	0.000221758829697862
ENSG00000265190	ANXA8	4.09382948063081e-05
ENSG00000265194	RP11-70L8.4	0.000713730555893218
ENSG00000265204	RP11-403A21.3	0.000104498881963313
ENSG00000265205	AC010761.13	0.000608647125472945
ENSG00000265206	RP5-1171I10.5	0.662836770514637
ENSG00000265218	RP11-927P21.1	0.00407745821450382
ENSG00000265241	RBM8A	0.475662630219152
ENSG00000265254	CTD-2350C19.2	0.00216925848112794
ENSG00000265263	RP11-135L13.4	0.000443964259781356
ENSG00000265264	TIMM10B	7.89431108605772e-05
ENSG00000265287	RP11-192H23.6	0.0645295765246468
ENSG00000265334	CTD-2349P21.11	0.000727870549709037
ENSG00000265342	RP11-16C1.1	0.00012107526673762
ENSG00000265354	TIMM23	0.0583899832631983
ENSG00000265369	PCAT18	0.00081639351480995
ENSG00000265393	CTD-2517M22.17	0.00010007386064609
ENSG00000265401	RP11-138I1.4	0.00242611476029599
ENSG00000265451	RP11-204L24.2	0.000257834552177049
ENSG00000265458	RP13-20L14.6	0.00359350155432075
ENSG00000265474	AC010761.9	0.000112181266992049
ENSG00000265478	CTD-2145A24.5	0.00191648745560981
ENSG00000265489	RP11-1090M7.1	0.00123928992259939
ENSG00000265491	RNF115	0.228723839241771
ENSG00000265494	RP11-131K5.2	0.00144044994056665
ENSG00000265496	MIR1539	9.26712090715583e-05
ENSG00000265618	CTB-96E2.7	0.000243869188813715
ENSG00000265666	RARA-AS1	0.0141205559934058
ENSG00000265681	RPL17	0.735685855193478
ENSG00000265688	MAFG-AS1	0.0024171449505988
ENSG00000265692	RP13-516M14.4	0.017142153633498
ENSG00000265702	RP11-156L14.1	9.1561415616916e-05
ENSG00000265728	RP11-883A18.3	0.000324178687664509
ENSG00000265737	RP11-1157N2__B.2	0.00142112831571895
ENSG00000265739	RP11-354P11.3	0.041552115437388
ENSG00000265743	RP11-848P1.3	0.000640260230341689
ENSG00000265749	RP11-849F2.5	0.000404683753744422
ENSG00000265750	RP11-799B12.4	0.000352487588035059
ENSG00000265752	RP11-403A21.1	0.00136256960343075
ENSG00000265778	RP11-17M16.2	0.0030846775951689
ENSG00000265784	RP1-56K13.3	5.11545718340925e-05
ENSG00000265787	CYP4F35P	0.00955413458894356
ENSG00000265808	SEC22B	0.194290203550869
ENSG00000265817	FSBP	0.000567392340654817
ENSG00000265845	RP11-20B24.5	0.000309491102511077
ENSG00000265907	RP11-737O24.2	0.00025814304774771
ENSG00000265912	RP11-583F2.2	0.000976162675295477
ENSG00000265943	RP11-739L10.1	0.000382589770003275
ENSG00000265967	AC100830.4	0.00205993210897205
ENSG00000265972	TXNIP	0.864761088921619
ENSG00000265975	CTB-41I6.2	0.00148236344645796
ENSG00000265987	RP11-16C1.3	0.00080475964329348
ENSG00000266010	GATA6-AS1	0.000206935361228323
ENSG00000266028	SRGAP2	0.0375181928580976
ENSG00000266036	RP11-452I5.2	0.000892877398656049
ENSG00000266053	NDUFV2-AS1	0.0610324789691968
ENSG00000266074	BAHCC1	0.00174304141728426
ENSG00000266086	RP11-159D12.5	0.00186640619671859
ENSG00000266088	RP5-1028K7.2	0.0558647484134722
ENSG00000266094	RASSF5	0.483616387902923
